Topology::Stator::Outer diameter (mm);Topology::Stator::Inner diameter (mm);Topology::Stator::Length (mm);Topology::Rotor::Outer diameter (mm);Topology::Rotor::Inner diameter (mm);Magnet::TM (mm);Magnet::R (mm);Slot::HS (mm);Slot::WT (mm);Slot::R (mm);Winding::Coil - Conductor::No. turns per coil (1);Winding::Coil - Conductor::No. wires in hand (1);Topology::Airgap::Length (mm);Winding::Coil - Conductor::Conductor diameter (mm);Winding::Fill factors::Gross (%);Winding::Fill factors::Net (%);Masses::Total (kg);Inputs::Max. line current, rms (A);Inputs::Max. Line-Line voltage, rms (V);Base speed::Mechanical torque (N.m);Base speed::Speed (rpm);Base speed::Electrical frequency (Hz);Base speed::Mechanical power (W);Base speed::Machine electrical power (W);Base speed::Machine total losses (W);Base speed::Machine efficiency (%);Base speed::Control angle (deg);Base speed::Phase angle (deg);Base speed::Line current, rms (A);Base speed::Line-Line voltage, rms (V);Maximum speed::Mechanical torque (N.m);Maximum speed::Speed (rpm);Maximum speed::Electrical frequency (Hz);Maximum speed::Mechanical power (W);Maximum speed::Machine electrical power (W);Maximum speed::Machine total losses (W);Maximum speed::Machine efficiency (%);Maximum speed::Control angle (deg);Maximum speed::Phase angle (deg);Maximum speed::Line current, rms (A);Maximum speed::Line-Line voltage, rms (V);User work. pt.::Electrical frequency (Hz);User work. pt.::Mechanical power (W);User work. pt.::Machine electrical power (W);User work. pt.::Machine total losses (W);User work. pt.::Machine efficiency (%);User work. pt.::Control angle (deg);User work. pt.::Phase angle (deg);User work. pt.::Line current, rms (A);User work. pt.::Line-Line voltage, rms (V);Post Process;Comment
4286; 58.735910; 25.955857; 19.056949; 24.955857; 10.888405; 3.3257463; 11.646492; 10.384192; 2.7419008; 23.362121;10;8; 0.5000000; 1.7525822; 51.502676; 58.070886; 0.5714759; 20.140789; 19.798990; 0.6322519; 7898.1935; 658.18279; 522.93361; 581.56707; 58.633466; 89.918022; 15.596068; 32.657650; 20.140755; 19.798964; 0.0649705; 9502.0361; 791.83634; 64.649003; 77.510403; 12.861400; 83.406872; 0.4021001; 5.7500034; 2.2741901; 19.795968; 330.00000; 45.618291; 50.221567; 4.6032753; 90.834067; 0.9831355; 8.1798159; 3.4467630; 8.4665532;1;
4287; 58.879910; 22.414417; 13.248948; 21.414417; 9.8572098; 2.5765440; 10.063072; 10.020069; 2.6478267; 21.227277;8;7; 0.5000000; 1.5912727; 42.743813; 48.861001; 0.4298518; 17.623190; 19.798990; 0.2656210; 16374.198; 1364.5165; 455.46078; 500.65205; 45.191271; 90.973517; 6.0548435; 34.084740; 17.609073; 19.818352; 0.0263121; 20506.528; 1708.8773; 56.503606; 77.811706; 21.308100; 72.615816; 1.2122966; 4.8810752; 2.2759246; 19.794671; 330.00000; 45.616009; 52.076824; 6.4608142; 87.593686; 2.0551932; 15.236102; 7.1674140; 4.3394461;1;
4288; 55.039910; 21.652817; 28.128949; 20.652817; 8.3764908; 3.0449035; 9.5651826; 9.3144748; 3.4122915; 20.140883;9;4; 0.5000000; 1.2810124; 36.328760; 42.405132; 0.6131714; 10.070394; 19.798990; 0.3593052; 7510.4420; 625.87017; 282.59057; 314.32262; 31.732052; 89.904623; 1.6653256; 24.485270; 10.070503; 19.801260; 0.0367791; 8905.4640; 742.12200; 34.299374; 41.419986; 7.1206119; 82.808754; 0.4376600; 3.1424406; 1.2099718; 19.797520; 330.00000; 45.616041; 50.164637; 4.5485964; 90.932664; 0.7133365; 8.2087219; 3.1494692; 9.2774094;1;
4289; 58.639910; 28.316817; 32.928949; 27.316817; 14.575869; 2.3252146; 13.077105; 10.626942; 2.8046168; 24.785350;11;6; 0.5000000; 1.5911023; 38.353251; 43.736977; 0.7759905; 15.105592; 19.798990; 1.0032449; 3936.4153; 328.03461; 413.55804; 472.86078; 59.302740; 87.458732; 13.712105; 24.125433; 15.107032; 19.799546; 0.0957726; 4604.0112; 383.66760; 46.174933; 55.234501; 9.0595680; 83.597991; 1.5329273; 3.0174001; 1.6140565; 19.798584; 330.00000; 45.615972; 53.126973; 7.5110009; 85.862170; 1.8846372; 3.1761765; 1.7959317; 17.084308;1;
4290; 55.759910; 27.745617; 29.088949; 26.745617; 14.215329; 2.3014842; 12.797437; 5.0977464; 4.8779654; 18.970555;6;4;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;1;
4291; 58.759910; 37.265617; 23.088949; 36.265617; 19.215675; 3.2013114; 17.332481; 6.5908203; 2.5488958; 25.223629;11;4; 0.5000000; 1.2810124; 42.143030; 48.608035; 0.6107933; 10.070394; 19.798990; 0.5348669; 5344.6399; 445.38666; 299.35932; 342.79279; 43.433471; 87.329526; 13.529289; 6.9626493; 10.070367; 19.799026; 0.0524287; 5709.0273; 475.75228; 31.344402; 47.292343; 15.947941; 66.277963; 1.6847115; 1.1384212; 1.3765175; 19.799054; 330.00000; 45.618229; 55.762241; 10.144012; 81.808457; 3.0095624; 1.7001499; 2.3067336; 13.931230;1;
4292; 50.503910; 26.108177; 16.080948; 25.108177; 12.385932; 2.6313831; 11.896243; 6.4976068; 2.8727294; 19.551695;13;3; 0.5000000; 1.1432198; 52.654425; 60.364480; 0.3758584; 7.5527958; 19.798990; 0.2812743; 7386.4742; 615.53952; 217.56838; 243.96138; 26.393000; 89.181485; 3.1140639; 19.656988; 7.5414135; 19.832708; 0.0272051; 8478.6136; 706.55114; 24.154854; 30.213412; 6.0585581; 79.947455; 0.6598755; 2.3225127; 0.8819660; 19.798118; 330.00000; 45.616004; 50.791554; 5.1755506; 89.810214; 1.4594462; 8.0651164; 2.9869564; 9.9012301;1;
4293; 57.823910; 24.584977; 15.840948; 23.584977; 12.426222; 2.0672379; 11.275679; 12.551789; 4.7563109; 24.844277;14;3; 0.5000000; 1.1432198; 28.686783; 33.741320; 0.4292972; 7.5527958; 19.798990; 0.2755568; 6864.2787; 572.02322; 198.07726; 226.90705; 28.829787; 87.294451; 2.3590054; 28.841628; 7.5535559; 19.799671; 0.0271324; 8661.3185; 721.77654; 24.609345; 30.643670; 6.0343253; 80.308085; 0.8683314; 3.5574624; 0.8955842; 19.796859; 330.00000; 45.616010; 51.416374; 5.8003638; 88.718839; 1.3163607; 12.669512; 3.0577464; 9.9299681;1;
4294; 53.743910; 29.725777; 20.400947; 28.725777; 15.667619; 2.2825396; 13.792254; 7.3838075; 3.3868697; 22.246696;14;4; 0.5000000; 1.2810124; 58.443050; 66.195555; 0.5088607; 10.070394; 19.798990; 0.6006374; 4413.6609; 367.80508; 277.61310; 316.39130; 38.778203; 87.743594; 5.0773117; 23.645780; 10.059501; 19.822773; 0.0588031; 5303.0379; 441.91983; 32.655305; 38.048496; 5.3931909; 85.825482; 0.8419146; 2.8168649; 1.1106086; 19.798253; 330.00000; 45.616083; 50.305540; 4.6894577; 90.678049; 1.3103248; 4.9619320; 1.9278187; 15.038443;1;
4295; 58.183910; 27.631377; 16.320948; 26.631377; 12.345641; 3.1955283; 12.516806; 10.443425; 3.9891478; 24.259113;12;3; 0.5000000; 1.1432198; 25.637887; 30.311098; 0.4336286; 7.5527958; 19.798990; 0.2846259; 7281.8609; 606.82174; 217.04280; 244.48639; 27.443596; 88.775001; 1.9171529; 19.275425; 7.5527753; 19.799044; 0.0276020; 8345.6770; 695.47309; 24.122942; 32.124734; 8.0017919; 75.091492; 0.7007786; 2.2465110; 0.9377201; 19.797953; 330.00000; 45.615986; 51.337780; 5.7217942; 88.854613; 0.9702453; 7.8633690; 2.9797253; 10.022450;1;
4296; 59.412710; 25.971089; 30.759347; 24.971089; 13.141269; 2.2047545; 11.934356; 8.4331991; 2.1933572; 21.418744;6;6; 0.5000000; 1.5911023; 29.859244; 34.988918; 0.7362043; 15.105592; 19.798990; 0.4366495; 10016.449; 834.70407; 458.01039; 508.25073; 50.240344; 90.115047; 12.896547; 11.168652; 15.122201; 19.779006; 0.0436919; 10730.925; 894.24371; 49.098296; 74.059846; 24.961551; 66.295433; 2.3574055; 1.3547211; 2.1609217; 19.797999; 330.00000; 45.614686; 52.448687; 6.8340009; 86.970120; 4.0956502; 2.6723171; 4.0018429; 7.5511933;1;
4297; 51.132710; 27.303889; 19.719347; 26.303889; 11.980799; 3.2609895; 12.336697; 7.2026186; 2.0008918; 20.854563;12;5; 0.5000000; 1.4332604; 59.779947; 67.573894; 0.4634713; 12.587993; 19.798990; 0.4605585; 7617.2001; 634.76667; 367.37433; 414.63069; 47.256359; 88.602783; 19.351864; 16.163911; 12.589115; 19.799497; 0.0467279; 8466.1426; 705.51188; 41.427688; 55.333574; 13.905886; 74.868990; 2.0121754; 3.2391901; 1.6198339; 19.797911; 330.00000; 45.614850; 51.902856; 6.2880059; 87.885048; 6.0381585; 3.7172006; 3.1320518; 9.5519412;1;
4298; 59.052710; 22.924689; 30.279346; 21.924689; 10.221850; 2.5764641; 10.318228; 10.541563; 2.9605202; 22.003908;8;6; 0.5000000; 1.5911023; 34.727316; 40.157007; 0.7294468; 15.105592; 19.798990; 0.5507313; 7065.5251; 588.79376; 407.48614; 452.45665; 44.970514; 90.060813; 3.4671274; 29.138695; 15.105566; 19.799017; 0.0526884; 8676.5184; 723.04320; 47.872804; 58.829152; 10.956347; 81.375990; 0.6457999; 3.6686433; 1.7192395; 19.797421; 330.00000; 45.616205; 50.588247; 4.9720423; 90.171547; 0.9873630; 6.7216454; 3.1394055; 9.2999336;1;
4299; 55.572710; 25.209489; 15.639348; 24.209489; 11.658821; 2.6739782; 11.436250; 10.262236; 2.6031700; 22.866980;10;4; 0.5000000; 1.2810124; 26.419261; 31.014455; 0.3897184; 10.070394; 19.798990; 0.2558759; 10753.162; 896.09686; 288.13377; 323.56632; 35.432550; 89.049370; 6.4084165; 20.562866; 10.074183; 19.805159; 0.0259136; 12110.663; 1009.2219; 32.864273; 48.560099; 15.695826; 67.677524; 1.4286137; 2.7247066; 1.4176407; 19.797581; 330.00000; 45.616085; 52.267967; 6.6518819; 87.273502; 2.9698340; 8.9387833; 4.3297638; 7.0457099;1;
4300; 56.172710; 22.353489; 26.439348; 21.353489; 9.8595820; 2.5535979; 10.038345; 7.5469984; 4.6792168; 18.723743;5;5;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;1;
4301; 59.172710; 31.873489; 20.439347; 30.873489; 14.861656; 3.4525609; 14.573604; 6.5054419; 2.7047992; 22.442186;7;4; 0.5000000; 1.2810124; 31.116298; 36.840081; 0.5426837; 10.070394; 19.798990; 0.2876702; 10157.531; 846.46094; 305.99316; 343.52786; 37.534701; 89.073753; 9.0032189; 5.9456047; 10.071332; 19.799266; 0.0285616; 10756.911; 896.40924; 32.173519; 53.463646; 21.290127; 60.178310; 1.4858101; 0.9324845; 1.5591871; 19.798891; 330.00000; 45.615022; 52.571302; 6.9562805; 86.767913; 3.5912424; 2.4344897; 3.9560946; 7.6597864;1;
4302; 58.956710; 25.285649; 14.151347; 24.285649; 10.909313; 3.0759323; 11.373841; 10.784313; 3.0232362; 23.427137;9;4; 0.5000000; 1.2810124; 23.196110; 27.530486; 0.3980236; 10.070394; 19.798990; 0.2134973; 12871.470; 1072.6225; 287.77243; 321.70962; 33.937188; 89.450988; 2.7359200; 21.318585; 10.070339; 19.799009; 0.0215614; 14562.581; 1213.5484; 32.880968; 49.911310; 17.030342; 65.878792; 0.9829009; 2.8416044; 1.4574943; 19.797948; 330.00000; 45.616153; 52.918641; 7.3024886; 86.200537; 1.6471179; 10.651055; 5.1492168; 6.0260090;1;
4303; 46.476710; 22.810449; 17.511347; 21.810449; 8.3482726; 3.4724526; 10.037111; 6.5901600; 2.0233037; 17.995384;11;3; 0.5000000; 1.1432198; 43.712310; 50.666966; 0.3356029; 7.5527958; 19.798990; 0.2040846; 10461.254; 871.77118; 223.57473; 251.33399; 27.759269; 88.955227; 8.9468455; 13.985022; 7.5579935; 19.787280; 0.0203501; 11500.145; 958.34543; 24.507469; 35.379046; 10.871578; 69.271140; 1.7150159; 1.6277424; 1.0318328; 19.798005; 330.00000; 45.615974; 52.887984; 7.2720099; 86.250166; 5.4410131; 6.9243277; 4.0536992; 7.5781266;1;
4304; 56.076710; 24.714449; 10.311348; 23.714449; 10.547045; 3.0530662; 11.093958; 7.7897477; 4.7419329; 20.146972;6;3; 0.5000000; 1.1432198; 27.322707; 33.420253; 0.3092975; 7.5527958; 19.798990; 0.0746018; 28808.263; 2400.6886; 225.05833; 252.67820; 27.619861; 89.069155; 0.4837250; 12.664027; 7.5520407; 19.798814; 0.0069593; 30531.347; 2544.2789; 22.250497; 41.995115; 19.744618; 52.983536; 0.6113525; 1.6304574; 1.2252397; 19.798871; 330.00000;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;1;
4305; 49.860710; 22.886609; 16.023347; 21.886609; 10.596604; 2.3754870; 10.349433; 5.2805249; 2.7504871; 16.723829;8;3; 0.5000000; 1.1432198; 50.359765; 58.749800; 0.3550924; 7.5527958; 19.798990; 0.1441140; 15092.393; 1257.6994; 227.76803; 250.17868; 22.410652; 91.042142; 1.3020567; 15.001370; 7.5527641; 19.799033; 0.0144971; 16397.227; 1366.4356; 24.893181; 35.127432; 10.234251; 70.865360; 0.4678489; 1.8876458; 1.0250925; 19.798385; 330.00000; 45.615928; 54.345324; 8.7293965; 83.937171; 1.1377851; 10.217246; 5.6673594; 5.6182568;1;
4306; 59.460710; 24.790609; 38.823348; 23.790609; 9.7958087; 3.4558845; 11.031333; 10.846455; 4.8073472; 23.241759;8;5; 0.5000000; 1.4332604; 35.080885; 40.968677; 0.9125087; 12.587993; 19.798990; 0.6640737; 5040.0479; 420.00399; 350.49318; 391.68363; 41.190456; 89.483743; 1.6656366; 24.872837; 12.587267; 19.802611; 0.0679567; 6049.1242; 504.09368; 43.048063; 49.786926; 6.7388634; 86.464592; 0.4271464; 3.1140510; 1.4543521; 19.797793; 330.00000; 45.615961; 50.322903; 4.7069422; 90.646521; 0.5709454; 4.7322307; 2.2040989; 13.151022;1;
4307; 51.180710; 26.123409; 27.783347; 25.123409; 11.637067; 3.0112554; 11.808891; 7.0812439; 4.9695338; 20.142948;11;3; 0.5000000; 1.1432198; 56.768552; 65.410219; 0.5666135; 7.5527958; 19.798990; 0.4222090; 4966.2595; 413.85496; 219.57634; 246.61320; 27.036868; 89.036731; 1.1072412; 17.814135; 7.5424465; 19.828188; 0.0426708; 5712.6193; 476.05161; 25.526700; 29.142425; 3.6157253; 87.592916; 0.3199462; 2.0790411; 0.8505756; 19.798544; 330.00000; 45.615950; 49.305172; 3.6892220; 92.517576; 0.5148343; 5.0574517; 2.0223085; 14.123420;1;
4308; 55.980710; 27.075409; 24.183347; 26.075409; 14.236237; 2.0516702; 12.524787; 5.4978666; 2.1593009; 19.035571;5;7; 0.5000000; 1.5912727; 54.948411; 63.205721; 0.5968891; 17.623190; 19.798990; 0.3419098; 15105.854; 1258.8211; 540.86075; 596.95502; 56.094273; 90.603266; 13.022414; 9.0572116; 17.624762; 19.799312; 0.0337344; 15887.349; 1323.9457; 56.124552; 90.445806; 34.321254; 62.053239; 2.2378514; 1.3521950; 2.6403750; 19.798400; 330.00000; 45.615317; 51.672668; 6.0573502; 88.277458; 4.4767610; 3.1411718; 5.7364997; 5.1849480;1;
4309; 58.980710; 36.595409; 18.183347; 35.595409; 19.236583; 2.9514974; 17.059830; 6.9909405; 2.8302313; 25.288645;10;7; 0.5000000; 1.5912727; 62.986812; 70.965283; 0.5711216; 17.623190; 19.798990; 0.7185068; 7023.5075; 585.29229; 528.46173; 586.77007; 58.308343; 90.062829; 18.849996; 13.865074; 17.624768; 19.799460; 0.0705493; 7660.2703; 638.35586; 56.593349; 74.152659; 17.559310; 76.320053; 1.5254981; 3.0653038; 2.1708319; 19.798140; 330.00000; 45.617289; 52.900811; 7.2835221; 86.231738; 3.5132015; 2.5795041; 2.9329697; 10.362364;1;
4310; 59.100710; 21.744209; 38.343347; 20.744209; 9.8763895; 2.3275942; 9.7902059; 12.954819; 2.5745102; 23.826924;9;5; 0.5000000; 1.4332604; 23.148361; 27.274665; 0.7930533; 12.587993; 19.798990; 0.5945874; 5325.3557; 443.77964; 331.58353; 378.29873; 46.715200; 87.651241; 5.0567384; 28.809428; 12.576894; 19.818582; 0.0592459; 6599.5441; 549.96201; 40.944973; 51.742846; 10.797873; 79.131660; 0.9752580; 3.8184671; 1.5119652; 19.796490; 330.00000; 45.616667; 51.994707; 6.3780399; 87.733290; 1.2800141; 6.4214022; 2.4725517; 12.147716;1;
4311; 59.820710; 27.837009; 39.303348; 26.837009; 12.715228; 3.0841749; 12.647461; 8.7380907; 4.0401841; 22.656595;6;5; 0.5000000; 1.4332604; 28.280350; 33.518052; 0.9141014; 12.587993; 19.798990; 0.5814001; 6235.2544; 519.60453; 379.62767; 416.46760; 36.839927; 91.154191; 1.4757903; 15.327898; 12.590708; 19.801668; 0.0588277; 6867.0577; 572.25481; 42.303996; 53.026845; 10.722849; 79.778452; 0.4436016; 1.8077407; 1.5474072; 19.798391; 330.00000; 45.615958; 51.380018; 5.7640603; 88.781514; 0.5152273; 3.1375446; 2.5494927; 11.596680;1;
4312; 55.740710; 32.977809; 13.863348; 31.977809; 15.954896; 3.3003408; 15.163819; 6.1047398; 2.3160909; 22.593644;9;6;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;1;
4313; 59.484710; 36.100369; 12.855348; 35.100369; 18.123079; 3.3314496; 16.717322; 7.0530828; 4.6143422; 25.103267;8;7; 0.5000000; 1.5912727; 59.461228; 67.337505; 0.4551212; 17.623190; 19.798990; 0.4887987; 10087.761; 840.64673; 516.36101; 561.81197; 45.450959; 91.909934; 2.9699100; 21.624881; 17.623144; 19.799021; 0.0477824; 11422.970; 951.91414; 57.157845; 72.536860; 15.379014; 78.798345; 0.8753595; 2.3764366; 2.1176069; 19.797793; 330.00000; 45.615995; 50.297304; 4.6813088; 90.692724; 0.9917313; 5.1172886; 4.0845746; 7.0896047;1;
4314; 59.604710; 21.249169; 33.015348; 20.249169; 8.7628851; 2.7075464; 9.4476979; 13.016961; 4.3586212; 23.641546;8;5;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;1;
4315; 59.124710; 33.053969; 12.375348; 32.053969; 18.203659; 2.2031592; 15.476195; 9.1614470; 2.3815053; 25.688431;10;8; 0.5000000; 1.7525822; 49.263034; 55.569244; 0.4475379; 20.140789; 19.798990; 0.4498644; 12060.941; 1005.0784; 568.18725; 638.10946; 69.922215; 89.042285; 23.020835; 22.509602; 20.135942; 19.806364; 0.0415852; 13534.647; 1127.8872; 58.940571; 92.526051; 33.585480; 63.701595; 1.8530975; 4.9296107; 2.6984199; 19.796151; 330.00000; 45.604777; 53.442868; 7.8380913; 85.333700; 11.109524; 1.2719915; 5.0142383; 5.9829993;1;
4316; 55.644710; 35.338769; 27.735348; 34.338769; 19.642360; 2.2998091; 16.594432; 6.3474891; 2.3788070; 24.016874;10;5; 0.5000000; 1.4332604; 52.198666; 59.599778; 0.6592809; 12.587993; 19.798990; 0.6821435; 5264.2705; 438.68921; 376.04739; 426.84955; 50.802162; 88.098345; 17.004302; 8.6180384; 12.587665; 19.801656; 0.0655315; 5648.9588; 470.74657; 38.765634; 55.188146; 16.422512; 70.242682; 1.8702001; 1.4172341; 1.6029233; 19.798845; 330.00000; 45.622031; 55.994399; 10.372368; 81.476062; 3.4322849; 1.2768599; 2.2948702; 14.005191;1;
4317; 49.764710; 25.247569; 29.895347; 24.247569; 11.284067; 2.8749552; 11.405046; 5.5232740; 2.8123389; 18.147058;6;5; 0.5000000; 1.4332604; 53.706168; 62.046520; 0.5670927; 12.587993; 19.798990; 0.3859707; 9453.1718; 787.76431; 382.08542; 415.77432; 33.688898; 91.897312; 2.0347459; 15.624445; 12.584552; 19.806715; 0.0391044; 10307.877; 858.98972; 42.210756; 54.418410; 12.207654; 77.567051; 0.4501952; 1.9186275; 1.5881239; 19.798301; 330.00000; 45.616082; 50.213089; 4.5970071; 90.845002; 0.7204030; 4.6346056; 3.6803799; 7.8876996;1;
4318; 59.964710; 24.295569; 33.495348; 23.295569; 11.682304; 2.3358367; 11.063825; 10.908597; 3.5914581; 23.056382;6;5; 0.5000000; 1.4332604; 21.432552; 25.814386; 0.7635864; 12.587993; 19.798990; 0.4075477; 8658.4640; 721.53867; 369.52845; 406.96079; 37.432341; 90.801978; 1.6516633; 19.500551; 12.587228; 19.802449; 0.0385087; 9708.4470; 809.03725; 39.150527; 53.703332; 14.552805; 72.901485; 0.5470408; 2.3362416; 1.5676936; 19.797980; 330.00000; 45.616008; 51.106557; 5.4905486; 89.256665; 0.7220867; 5.5792662; 3.5325449; 8.3757852;1;
4319; 59.508710; 23.610129; 16.887347; 22.610129; 9.4538054; 3.2052862; 10.503743; 8.1904498; 2.1306411; 19.995514;5;8; 0.5000000; 1.7525822; 37.212958; 43.096078; 0.4936492; 20.140789; 19.798990; 0.2388563; 23504.907; 1958.7423; 587.92767; 656.36243; 68.434753; 89.573633; 10.199959; 18.116150; 20.140621; 19.799172; 0.0238297; 25254.502; 2104.5419; 63.021150; 113.18023; 50.159077; 55.682120; 2.4066924; 2.5303693; 3.3027931; 19.798360; 330.00000; 45.615804; 52.635049; 7.0192450; 86.664314; 5.4054142; 7.1638056; 8.9167471; 3.4276461;1;
4320; 59.268710; 29.512529; 36.567346; 28.512529; 14.174193; 2.9530926; 13.517991; 6.2626926; 2.6420832; 21.018957;6;6; 0.5000000; 1.5911023; 44.965339; 51.971351; 0.8960943; 15.105592; 19.798990; 0.6453505; 6901.3976; 575.11647; 466.40296; 511.41467; 45.011706; 91.198589; 10.326802; 9.1304678; 15.105565; 19.799003; 0.0643237; 7427.2887; 618.94072; 50.029970; 65.662839; 15.632868; 76.192213; 1.6069814; 1.0090445; 1.9146807; 19.798227; 330.00000; 45.615124; 52.440723; 6.8255988; 86.984163; 2.4770219; 1.3568870; 2.8151261; 10.702824;1;
4321; 52.817510; 26.329041; 20.765747; 25.329041; 12.006654; 2.8999020; 11.939545; 5.3759099; 2.0205701; 18.540430;5;4; 0.5000000; 1.2810124; 32.794091; 39.371976; 0.4522606; 10.070394; 19.798990; 0.1492513; 18609.893; 1550.8244; 290.86450; 344.03215; 53.167655; 84.545731; 7.9835798; 4.9428966; 10.072293; 19.793901; 0.0143801; 19308.781; 1609.0651; 29.076648; 72.150738; 43.074090; 40.299862; 1.7930127; 1.0401301; 2.1043351; 19.798955; 330.00000; 45.615766; 54.904189; 9.2884235; 83.082487; 5.4457152; 3.3303306; 6.9313785; 4.5707592;1;
4322; 52.457510; 23.282641; 20.285748; 22.282641; 9.0855061; 3.2724759; 10.323201; 10.018905; 2.4330812; 21.660225;9;5; 0.5000000; 1.4332604; 32.252922; 37.425513; 0.4339205; 12.587993; 19.798990; 0.3393426; 9934.2239; 827.85199; 353.02137; 393.62414; 40.602767; 89.684889; 6.9333180; 24.253992; 12.598996; 19.783568; 0.0342354; 11465.732; 955.47766; 41.106059; 56.835594; 15.729536; 72.324499; 1.3224206; 3.2433477; 1.6596012; 19.796750; 330.00000; 45.616356; 51.444201; 5.8278451; 88.671522; 2.1840232; 8.6303111; 4.1189913; 7.2677623;1;
4323; 56.657510; 27.090641; 35.885748; 26.090641; 13.483916; 2.4332709; 12.437003; 11.150765; 3.5468014; 24.696085;8;9; 0.5000000; 1.9173307; 44.322563; 50.300291; 0.8124537; 22.658387; 19.798990; 1.2063272; 4564.2095; 380.35079; 576.57967; 648.06440; 71.484727; 88.969503; 6.7686296; 33.525136; 22.662820; 19.801627; 0.1207695; 5900.6810; 491.72341; 74.625624; 86.882844; 12.257220; 85.892244; 1.1555952; 4.3029275; 2.5382624; 19.796935; 330.00000; 45.618429; 52.383422; 6.7649928; 87.085623; 1.0058217; 3.8735319; 2.2693000; 13.318613;1;
