Topology::Stator::Outer diameter (mm);Topology::Stator::Inner diameter (mm);Topology::Stator::Length (mm);Topology::Rotor::Outer diameter (mm);Topology::Rotor::Inner diameter (mm);Magnet::TM (mm);Magnet::R (mm);Slot::HS (mm);Slot::WT (mm);Slot::R (mm);Winding::Coil - Conductor::No. turns per coil (1);Winding::Coil - Conductor::No. wires in hand (1);Topology::Airgap::Length (mm);Winding::Coil - Conductor::Conductor diameter (mm);Winding::Fill factors::Gross (%);Winding::Fill factors::Net (%);Masses::Total (kg);Inputs::Max. line current, rms (A);Inputs::Max. Line-Line voltage, rms (V);Base speed::Mechanical torque (N.m);Base speed::Speed (rpm);Base speed::Electrical frequency (Hz);Base speed::Mechanical power (W);Base speed::Machine electrical power (W);Base speed::Machine total losses (W);Base speed::Machine efficiency (%);Base speed::Control angle (deg);Base speed::Phase angle (deg);Base speed::Line current, rms (A);Base speed::Line-Line voltage, rms (V);Maximum speed::Mechanical torque (N.m);Maximum speed::Speed (rpm);Maximum speed::Electrical frequency (Hz);Maximum speed::Mechanical power (W);Maximum speed::Machine electrical power (W);Maximum speed::Machine total losses (W);Maximum speed::Machine efficiency (%);Maximum speed::Control angle (deg);Maximum speed::Phase angle (deg);Maximum speed::Line current, rms (A);Maximum speed::Line-Line voltage, rms (V);User work. pt.::Electrical frequency (Hz);User work. pt.::Mechanical power (W);User work. pt.::Machine electrical power (W);User work. pt.::Machine total losses (W);User work. pt.::Machine efficiency (%);User work. pt.::Control angle (deg);User work. pt.::Phase angle (deg);User work. pt.::Line current, rms (A);User work. pt.::Line-Line voltage, rms (V);Post Process;Comment
112; 54.926400; 29.356736; 21.635201; 28.356736; 14.023791; 2.9726528; 13.435205; 6.5563802; 4.6697869; 21.234748;6;5; 0.5000000; 1.4332604; 46.226022; 53.683460; 0.5219773; 12.587993; 19.798990; 0.3427298; 10774.138; 897.84487; 386.69014; 417.84807; 31.157931; 92.543239; 1.3443633; 14.540933; 12.587961; 19.798964; 0.0346881; 11647.445; 970.62042; 42.309723; 53.853955; 11.544232; 78.563818; 0.4475300; 1.6607205; 1.5714105; 19.798441; 330.00000; 45.616011; 49.995991; 4.3799804; 91.239337; 0.5889991; 4.7299768; 4.1099975; 7.0278939;1;
113; 58.526400; 36.020736; 26.435201; 35.020736; 18.151920; 3.2885887; 16.688221; 5.3342168; 4.4167641; 23.344585;6;5; 0.5000000; 1.4332604; 48.825195; 56.704633; 0.6828384; 12.587993; 19.798990; 0.5376061; 6929.7048; 577.47540; 390.12840; 423.72548; 33.597081; 92.071026; 1.6175589; 11.013947; 12.587971; 19.799002; 0.0539835; 7419.4513; 618.28761; 41.943218; 53.506630; 11.563411; 78.388825; 0.4458355; 1.2118484; 1.5609661; 19.798658; 330.00000; 45.615916; 51.050336; 5.4344201; 89.354781; 0.5007281; 2.3706811; 2.7377416; 10.736549;1;
114; 54.566400; 26.310336; 21.155201; 25.310336; 11.546459; 3.1233191; 11.874338; 8.6647444; 2.4369499; 21.819912;8;5; 0.5000000; 1.4332604; 32.409087; 37.714996; 0.4810821; 12.587993; 19.798990; 0.3570123; 10039.396; 836.61637; 375.33530; 416.90350; 41.568199; 90.029300; 10.052469; 15.011843; 12.587942; 19.799046; 0.0346225; 10935.789; 911.31576; 39.649399; 57.997459; 18.348060; 68.364028; 1.9570285; 1.6448396; 1.6913755; 19.797773; 330.00000; 45.615240; 51.727276; 6.1120364; 88.184113; 4.0924129; 4.1719057; 3.9724712; 7.5082997;1;
115; 55.166400; 23.454336; 31.955201; 22.454336; 9.6033465; 3.0748753; 10.458449; 8.4841375; 4.1583448; 20.211305;5;7; 0.5000000; 1.5912727; 43.522752; 50.531707; 0.7051719; 17.623190; 19.798990; 0.4412390; 11190.232; 932.51935; 517.06074; 557.56261; 40.501862; 92.735908; 1.1508115; 22.720733; 17.595711; 19.833951; 0.0454432; 12686.904; 1057.2420; 60.374447; 74.179462; 13.805015; 81.389707; 0.4435869; 2.7966115; 2.1662459; 19.797720; 330.00000; 45.615944; 49.858375; 4.2424308; 91.491037; 0.5683460; 5.9324998; 4.4886747; 6.4146361;1;
116; 58.766400; 30.118336; 36.755201; 29.118336; 14.947475; 2.7828111; 13.863465; 7.2619740; 3.9053221; 22.321142;5;7; 0.5000000; 1.5912727; 39.566081; 45.939107; 0.8764349; 17.623190; 19.798990; 0.6991831; 7331.5849; 610.96541; 536.80606; 580.96773; 44.161673; 92.398601; 1.9748005; 16.010317; 17.628795; 19.794819; 0.0710189; 8013.7403; 667.81169; 59.598828; 73.777043; 14.178215; 80.782349; 0.4420131; 1.9137407; 2.1530713; 19.798333; 330.00000; 45.615906; 51.265987; 5.6500814; 88.978889; 0.5052120; 2.7223033; 2.9779049; 9.9030005;1;
117; 53.966400; 29.166336; 10.355200; 28.166336; 13.489571; 3.1717630; 13.290227; 8.8453514; 3.7155550; 23.428519;11;3; 0.5000000; 1.1432198; 27.695421; 32.693000; 0.2961395; 7.5527958; 19.798990; 0.1719717; 12123.527; 1010.2939; 218.33063; 248.06284; 29.732214; 88.014241; 2.2049839; 16.734016; 7.5534989; 19.799178; 0.0181935; 13426.228; 1118.8523; 25.579856; 41.390343; 15.810487; 61.801508; 1.4066014; 1.8802150; 1.2077599; 19.798865; 330.00000; 45.615972; 54.244491; 8.6285191; 84.093280; 1.5081842; 9.9872066; 4.7502050; 6.6877663;1;
118; 54.710400; 22.768896; 15.347200; 21.768896; 9.6242122; 2.8196424; 10.179537; 8.3006205; 2.3428759; 19.685068;6;4; 0.5000000; 1.2810124; 23.212654; 28.048287; 0.3719763; 10.070394; 19.798990; 0.1274528; 21803.769; 1816.9807; 291.01119; 333.44158; 42.430381; 87.275018; 2.7225215; 15.085302; 10.070284; 19.799202; 0.0130059; 23327.708; 1943.9756; 31.771653; 64.084406; 32.312753; 49.577822; 1.1211984; 2.3583462; 1.8705283; 19.798313; 330.00000; 45.616126; 56.489641; 10.873515; 80.751312; 2.6753398; 10.442787; 8.1792610; 4.0515147;1;
119; 58.310400; 29.432896; 20.147201; 28.432896; 13.751640; 3.1359286; 13.432466; 9.6130874; 4.7352012; 24.329535;8;6; 0.5000000; 1.5911023; 40.662017; 46.774871; 0.5500178; 15.105592; 19.798990; 0.5129837; 8054.2584; 671.18820; 432.67093; 474.12112; 41.450184; 91.257469; 2.0597214; 23.775336; 15.096039; 19.814543; 0.0493749; 9351.6502; 779.30418; 48.352995; 60.036289; 11.683295; 80.539612; 0.7286963; 2.6331155; 1.7530139; 19.797875; 330.00000; 45.616094; 50.314907; 4.6988133; 90.661190; 0.8009792; 5.4958698; 3.3620865; 8.6278322;1;
120; 56.030400; 26.005696; 27.107200; 25.005696; 11.421166; 3.0771654; 11.733557; 8.8340243; 3.2392486; 21.836872;21;3; 0.5000000; 1.1432198; 55.650887; 62.963218; 0.6624753; 7.5527958; 19.798990; 0.7724670; 2287.6678; 190.63899; 185.05530; 230.12997; 45.074669; 80.413386; 4.9733863; 27.325074; 7.5529327; 19.799271; 0.0754540; 3087.4632; 257.28860; 24.395676; 27.048192; 2.6525163; 90.193369; 0.5994092; 3.6782297; 0.7900664; 19.798829; 330.00000;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;1;
121; 57.950400; 26.386496; 19.667201; 25.386496; 11.274307; 3.2865949; 11.871599; 11.721452; 2.5023642; 24.914700;9;6; 0.5000000; 1.5911023; 27.632195; 32.034136; 0.4887289; 15.105592; 19.798990; 0.4395591; 9333.0153; 777.75128; 429.60353; 481.23687; 51.633348; 89.270700; 12.891011; 21.731407; 15.107027; 19.799471; 0.0435415; 10437.143; 869.76191; 47.589810; 69.009413; 21.419603; 68.961331; 2.4716842; 2.5886937; 2.0145072; 19.796465; 330.00000; 45.615728; 52.144639; 6.5289113; 87.479228; 4.0604417; 5.4450609; 3.8618004; 7.8060217;1;
122; 55.339200; 23.964608; 18.985601; 22.964608; 9.9671907; 3.0751932; 10.713506; 11.540263; 4.1163864; 23.522567;7;7; 0.5000000; 1.5912727; 35.368032; 40.950287; 0.4723892; 17.623190; 19.798990; 0.3733171; 11967.380; 997.28163; 467.84881; 514.37683; 46.528015; 90.954489; 2.4512308; 31.676737; 17.624889; 19.799619; 0.0383683; 14836.607; 1236.3839; 59.612283; 78.764390; 19.152107; 75.684307; 1.2597538; 3.9581461; 2.3030452; 19.795756; 330.00000; 45.616020; 50.637406; 5.0213866; 90.083642; 0.9882381; 10.275771; 5.2600421; 5.6384132;1;
123; 58.939200; 30.628608; 23.785600; 29.628608; 15.311319; 2.7831290; 14.118522; 10.318099; 3.8633636; 25.632403;7;8; 0.5000000; 1.7525822; 35.928276; 41.248854; 0.6188710; 20.140789; 19.798990; 0.7283685; 7469.3075; 622.44229; 569.71824; 625.19001; 55.471764; 91.127215; 4.0328529; 25.168876; 20.134796; 19.807591; 0.0744173; 8708.5972; 725.71643; 67.865789; 86.225827; 18.360038; 78.707032; 1.1961558; 2.8903733; 2.5180427; 19.796986; 330.00000; 45.616101; 51.862165; 6.2460643; 87.956414; 1.0993184; 4.1440288; 3.2659046; 9.1370418;1;
124; 59.539200; 27.772608; 34.585601; 26.772608; 12.152207; 3.3426852; 12.550633; 10.137492; 2.5847585; 24.023796;30;3; 0.5000000; 1.1432198; 55.733382; 62.572148; 0.8972343; 7.5527958; 19.798990; 1.3346243; 1181.3192; 98.443265; 165.10297; 236.22875; 71.125775; 69.891144; 19.747931; 24.304097; 7.5554782; 19.802152; 0.1320720; 1648.5869; 137.38224; 22.800865; 25.360470; 2.5596055; 89.907106; 5.6899342; 0.0925256; 0.7348198; 19.797623; 330.00000;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;1;
125; 51.859200; 26.249408; 34.345601; 25.249408; 11.521540; 3.1140183; 11.846199; 6.1916743; 4.4683401; 19.316378;5;3; 0.5000000; 1.1432198; 28.490987; 34.968607; 0.6426718; 7.5527958; 19.798990; 0.2329187; 9603.1852; 800.26543; 234.23313; 256.51027; 22.277135; 91.315305; 0.7557638; 7.9611388; 7.5527748; 19.799024; 0.0233958; 10146.819; 845.56829; 24.859786; 35.109096; 10.249311; 70.807250; 0.3003337; 0.9384941; 1.0241168; 19.798822; 330.00000; 45.615940; 50.968780; 5.3528400; 89.497806; 0.4237290; 3.7315366; 3.6034984; 8.1677042;1;
126; 55.459200; 32.913408; 39.145601; 31.913408; 16.864968; 2.8223044; 15.251128; 7.5041413; 3.8606653; 23.960845;7;5; 0.5000000; 1.4332604; 34.088654; 39.795726; 0.8064857; 12.587993; 19.798990; 0.8225028; 4384.8153; 365.40128; 377.67419; 419.55522; 41.881027; 90.017756; 2.9129419; 13.631092; 12.595644; 19.788715; 0.0795119; 4839.0801; 403.25668; 40.292449; 51.773075; 11.480627; 77.825102; 0.6744461; 1.4688460; 1.5105928; 19.798481; 330.00000; 45.615758; 54.630283; 9.0145244; 83.499034; 0.7788860; 1.9531253; 1.9298918; 16.287005;1;
127; 59.299200; 33.675008; 24.265600; 32.675008; 16.572652; 3.2404627; 15.527388; 8.2097350; 3.0962006; 25.047239;5;7; 0.5000000; 1.5912727; 26.807398; 31.597838; 0.6078734; 17.623190; 19.798990; 0.4696454; 10923.594; 910.29947; 537.23497; 598.05086; 60.815893; 89.830983; 9.6145501; 8.2698411; 17.623087; 19.799050; 0.0461613; 11539.977; 961.66479; 55.784291; 93.585550; 37.801258; 59.607804; 1.8826089; 1.0185398; 2.7294272; 19.798852; 330.00000; 45.615472; 53.622376; 8.0069047; 85.067979; 2.7671254; 1.8933031; 4.4261501; 6.9729981;1;
128; 51.043200; 22.517568; 17.257600; 21.517568; 9.0643730; 3.0098021; 10.006333; 10.651152; 3.0653822; 21.909936;10;8; 0.5000000; 1.7525822; 58.827285; 66.221853; 0.4472495; 20.140789; 19.798990; 0.5019589; 8589.2011; 715.76676; 451.49149; 507.78020; 56.288707; 88.914750; 8.6768760; 42.701312; 20.143665; 19.800906; 0.0471948; 12430.025; 1035.8354; 61.432008; 74.640992; 13.208985; 82.303310; 1.6184226; 5.5767423; 2.1804979; 19.797156; 330.00000; 45.616762; 50.119912; 4.5031495; 91.015249; 1.7215079; 12.150107; 4.4048627; 6.6732926;1;
129; 59.563200; 39.082368; 38.617601; 38.082368; 20.331482; 3.2922476; 18.218122; 6.3441201; 2.3917535; 25.885304;5;6; 0.5000000; 1.5911023; 29.418265; 34.981444; 0.9051903; 15.105592; 19.798990; 0.5752608; 7299.2045; 608.26704; 439.71260; 516.22235; 76.509748; 85.178916; 7.9618061; 4.7294782; 15.112837; 19.788155; 0.0543868; 7562.7685; 630.23071; 43.072820; 95.400473; 52.327653; 45.149483; 1.3730322; 0.6782531; 2.7828106; 19.799141; 330.00000; 45.617674; 64.913947; 19.296273; 70.274073; 1.6018350; 1.0324753; 3.5504986; 10.515716;1;
130; 59.083200; 27.087168; 17.977601; 26.087168; 12.172372; 3.0878026; 12.271633; 12.488606; 3.4146376; 26.032190;7;8; 0.5000000; 1.7525822; 28.348882; 32.838812; 0.4873615; 20.140789; 19.798990; 0.4593424; 11274.812; 939.56770; 542.34355; 603.64450; 61.300944; 89.844860; 5.0274083; 29.090137; 20.134649; 19.807845; 0.0476497; 13481.243; 1123.4369; 67.269600; 99.601543; 32.331942; 67.538713; 2.1652586; 3.4625365; 2.9098858; 19.796720; 330.00000; 45.616208; 52.073674; 6.4574662; 87.599365; 1.7006320; 7.5662811; 4.9616538; 6.0681831;1;
131; 59.683200; 24.231168; 28.777601; 23.231168; 10.229260; 3.0393588; 10.855744; 12.307999; 2.1360325; 24.423583;30;3; 0.5000000; 1.1432198; 43.706305; 49.348494; 0.7375131; 7.5527958; 19.798990; 0.8575338; 1791.1355; 149.26129; 160.84528; 225.19080; 64.345516; 71.426223; 27.275255; 29.566765; 7.5533924; 19.799705; 0.0853818; 2424.8834; 202.07361; 21.681282; 24.810567; 3.1292849; 87.387290; 6.7579098; 0.1850755; 0.7232799; 19.795912; 330.00000;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;1;
132; 51.403200; 25.563968; 17.737600; 24.563968; 11.541706; 2.8591358; 11.567200; 8.5427878; 2.2982191; 21.324772;8;8; 0.5000000; 1.7525822; 53.377478; 60.396938; 0.4378298; 20.140789; 19.798990; 0.4441782; 12160.497; 1013.3748; 565.63617; 622.83481; 57.198637; 90.816403; 14.939878; 25.657624; 20.142674; 19.799517; 0.0441103; 13704.953; 1142.0794; 63.306245; 86.560504; 23.254259; 73.135255; 4.3397787; 1.3511120; 2.5271253; 19.795510; 330.00000; 45.615781; 50.794866; 5.1790852; 89.803920; 6.1886512; 4.6369462; 4.9023551; 5.9753515;1;
133; 55.387200; 22.784128; 27.049601; 21.784128; 9.3264418; 2.9739677; 10.148572; 11.418888; 4.0850283; 22.810952;7;4; 0.5000000; 1.2810124; 21.639525; 26.249967; 0.5562986; 10.070394; 19.798990; 0.2835102; 9838.6447; 819.88706; 292.10068; 323.56163; 31.460952; 90.276674; 1.3320820; 20.456812; 10.070360; 19.799008; 0.0273237; 11131.334; 927.61116; 31.850489; 44.509241; 12.658751; 71.559273; 0.7007786; 2.3856649; 1.2993473; 19.797822; 330.00000; 45.615975; 51.401248; 5.7852726; 88.744879; 0.7744399; 8.1451917; 3.9670720; 7.5340182;1;
134; 55.507200; 31.732928; 17.209601; 30.732928; 15.008219; 3.3290789; 14.534194; 7.3827666; 3.8293074; 23.249231;6;4; 0.5000000; 1.2810124; 24.785251; 29.835673; 0.4194101; 10.070394; 19.798990; 0.2290511; 12628.487; 1052.3740; 302.90912; 339.44389; 36.534765; 89.236876; 1.5746522; 10.604101; 10.070323; 19.799113; 0.0222005; 13363.622; 1113.6352; 31.068150; 54.130824; 23.062674; 57.394563; 0.8008899; 1.1889992; 1.5790207; 19.798963; 330.00000; 45.615967; 52.248327; 6.6323595; 87.306083; 0.9090308; 4.8517620; 4.8170254; 6.2740536;1;
135; 47.707200; 21.260928; 26.809600; 20.260928; 8.6957755; 2.7453008; 9.4441388; 7.4730701; 2.9686099; 18.103534;8;4; 0.5000000; 1.2810124; 43.207646; 50.221422; 0.4711780; 10.070394; 19.798990; 0.2957278; 9423.5220; 785.29350; 291.83275; 321.54321; 29.710470; 90.760038; 1.6327614; 21.412357; 10.071378; 19.799451; 0.0305112; 10786.136; 898.84468; 34.463101; 43.226879; 8.7637784; 79.726090; 0.5486559; 2.6521941; 1.2621853; 19.797729; 330.00000; 45.616016; 50.691394; 5.0753778; 89.987693; 0.8351000; 8.2643989; 3.7926293; 7.7732959;1;
136; 58.891200; 31.809088; 15.721599; 30.809088; 15.952769; 2.8840043; 14.683543; 7.9048434; 4.2493736; 23.809387;5;9; 0.5000000; 1.9173307; 43.992604; 50.499674; 0.4839478; 22.658387; 19.798990; 0.4055407; 15827.622; 1318.9685; 672.16930; 727.03230; 54.862991; 92.453844; 2.3850041; 20.662711; 22.658291; 19.799020; 0.0403985; 17514.222; 1459.5185; 74.094286; 103.75959; 29.665306; 71.409578; 0.9648400; 2.3480616; 3.0289193; 19.797741; 330.00000; 45.615975; 50.531679; 4.9157044; 90.272034; 0.8597760; 5.7217182; 6.2319970; 4.6805746;1;
137; 57.211200; 25.525888; 33.481601; 24.525888; 11.677781; 2.7774979; 11.568570; 12.014434; 3.7655120; 24.777378;20;4; 0.5000000; 1.2810124; 47.814525; 54.089557; 0.7897207; 10.070394; 19.798990; 1.1758319; 1759.2700; 146.60583; 216.62388; 281.19551; 64.571628; 77.036750; 6.0326643; 35.491457; 10.061563; 19.819128; 0.1176105; 2681.8974; 223.49145; 33.030619; 36.407073; 3.3764535; 90.725831; 0.9037531; 5.2240166; 1.0649203; 19.798755; 330.00000;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;1;
138; 51.811200; 27.429888; 26.281601; 26.429888; 12.162289; 3.2152439; 12.411133; 6.3130490; 4.4996981; 20.027993;6;5; 0.5000000; 1.4332604; 52.216928; 60.396979; 0.5517790; 12.587993; 19.798990; 0.3833769; 9594.3219; 799.52683; 385.18455; 416.31143; 31.126880; 92.523174; 1.0956412; 15.360622; 12.578245; 19.816936; 0.0389300; 10440.279; 870.02322; 42.562278; 52.455114; 9.8928364; 81.140378; 0.4407871; 1.7209742; 1.5306557; 19.798443; 330.00000; 45.616051; 49.701759; 4.0857078; 91.779551; 0.5409765; 4.4890535; 3.6902392; 7.7870235;1;
139; 51.451200; 24.383488; 25.801601; 23.383488; 10.900606; 2.7580854; 11.002223; 9.6887282; 3.5886709; 21.880472;18;3; 0.5000000; 1.1432198; 46.476429; 53.085213; 0.5326988; 7.5527958; 19.798990; 0.5815767; 3100.5001; 258.37501; 188.82842; 227.85747; 39.029053; 82.871287; 3.0078402; 28.403390; 7.5523930; 19.802749; 0.0562896; 4120.8948; 343.40790; 24.291176; 27.728530; 3.4373538; 87.603548; 0.6120230; 3.6109607; 0.8103505; 19.798532; 330.00000; 45.615929; 50.152834; 4.5369053; 90.953841; 0.9367041; 6.7513142; 1.4965121; 19.388078;1;
140; 55.651200; 28.191488; 11.401601; 27.191488; 13.085272; 3.0257525; 12.839306; 9.5532731; 3.3805813; 23.649017;6;9; 0.5000000; 1.9173307; 39.812068; 45.609826; 0.3666511; 22.658387; 19.798990; 0.2940351; 20302.895; 1691.9080; 625.15214; 692.10506; 66.952924; 90.326191; 4.6292898; 27.037517; 22.658230; 19.799122; 0.0304865; 23533.784; 1961.1487; 75.132562; 118.84570; 43.713141; 63.218577; 2.0900904; 3.2982302; 3.4714814; 19.798190; 330.00000; 45.616124; 51.904202; 6.2880779; 87.885224; 1.8562312; 10.121655; 8.3131002; 3.6485344;1;
141; 57.571200; 28.572288; 33.961600; 27.572288; 12.939814; 3.2344813; 12.977524; 7.3714396; 3.3530009; 21.657584;16;3; 0.5000000; 1.1432198; 51.990851; 59.285161; 0.8112616; 7.5527958; 19.798990; 0.8355430; 2335.4669; 194.62224; 204.34836; 244.27570; 39.927343; 83.654803; 3.4764206; 19.425402; 7.5530281; 19.799307; 0.0850898; 2871.9370; 239.32809; 25.590632; 28.690532; 3.0998996; 89.195392; 0.5158150; 2.4806057; 0.8375857; 19.798446; 330.00000;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;1;
142; 55.771200; 37.140288; 31.561601; 36.140288; 19.983050; 2.7728637; 17.376928; 5.5171517; 3.1248603; 24.087296;6;7; 0.5000000; 1.5912727; 56.484009; 64.753176; 0.7412805; 17.623190; 19.798990; 0.8115859; 6421.4022; 535.11685; 545.74905; 599.73106; 53.982013; 90.998963; 12.014542; 7.2015867; 17.620944; 19.803750; 0.0783632; 6819.4050; 568.28375; 55.961263; 77.069536; 21.108273; 72.611392; 1.8176717; 0.8402517; 2.2495296; 19.798105; 330.00000; 45.613258; 55.131380; 9.5181222; 82.735563; 2.2635823; 0.9698502; 2.7331437; 11.591436;1;
143; 51.715200; 29.790848; 10.153601; 28.790848; 14.659787; 2.8096950; 13.693000; 6.5557982; 4.5624141; 21.451222;7;4; 0.5000000; 1.2810124; 41.554541; 48.561844; 0.2879506; 10.070394; 19.798990; 0.1483376; 19476.394; 1623.0328; 302.54399; 334.48083; 31.936836; 90.451819; 1.3792555; 14.406677; 10.070332; 19.799056; 0.0145976; 20923.438; 1743.6198; 31.984872; 50.945975; 18.961104; 62.781940; 0.9010011; 1.5631634; 1.4863985; 19.798628; 330.00000; 45.615898; 54.720287; 9.1043895; 83.361949; 1.0621527; 9.3641032; 7.2518257; 4.4089778;1;
144; 55.315200; 36.454848; 14.953600; 35.454848; 18.787915; 3.1256309; 16.946016; 5.3336348; 4.3093914; 23.561059;7;4; 0.5000000; 1.2810124; 44.574456; 52.093119; 0.4066905; 10.070394; 19.798990; 0.2813355; 10453.568; 871.13068; 307.97664; 339.56718; 31.590535; 90.696823; 1.8407335; 10.492350; 10.070349; 19.799058; 0.0272048; 11120.552; 926.71263; 31.681063; 47.658658; 15.977595; 66.474938; 0.7721095; 1.0216453; 1.3902279; 19.798671; 330.00000; 45.615982; 51.257251; 5.6412684; 88.994204; 0.8911745; 4.0521876; 3.9949377; 7.4127909;1;
145; 54.835200; 24.459648; 24.313600; 23.459648; 10.628805; 2.9211859; 10.999528; 11.478120; 2.3322754; 23.707944;9;7; 0.5000000; 1.5912727; 34.656553; 39.707371; 0.5379814; 17.623190; 19.798990; 0.5692087; 8026.8737; 668.90614; 478.46107; 536.18051; 57.719440; 89.235073; 15.157224; 27.492871; 17.623131; 19.799053; 0.0586356; 9232.8456; 769.40380; 56.692481; 75.105568; 18.413087; 75.483726; 2.6284137; 3.2667906; 2.1953034; 19.795190; 330.00000; 45.615632; 51.896048; 6.2804159; 87.898084; 3.7399120; 5.3820192; 3.4365803; 8.7093516;1;
146; 55.435200; 21.603648; 35.113600; 20.603648; 8.6856930; 2.8727421; 9.5836385; 11.297513; 4.0536703; 22.099337;6;9; 0.5000000; 1.9173307; 44.870742; 51.478454; 0.7717662; 22.658387; 19.798990; 0.6724032; 7962.4913; 663.54094; 560.67008; 616.34291; 55.672827; 90.967232; 2.5733755; 37.522804; 22.654025; 19.805551; 0.0644688; 10734.126; 894.51046; 72.467753; 85.341637; 12.873884; 84.914885; 0.7143468; 4.7693213; 2.4979422; 19.797268; 330.00000; 45.616045; 49.915892; 4.2998469; 91.385816; 0.7756327; 7.4898298; 3.8458520; 7.4959167;1;
147; 59.035200; 28.267648; 39.913600; 27.267648; 12.813821; 3.1886779; 12.836655; 10.075350; 3.8006476; 24.209174;6;9; 0.5000000; 1.9173307; 38.674984; 44.370506; 0.9325006; 22.658387; 19.798990; 1.0833516; 5621.5208; 468.46006; 637.75208; 699.45462; 61.702536; 91.178479; 3.0335275; 25.834673; 22.650285; 19.809011; 0.1030047; 6654.0627; 554.50522; 71.774866; 85.816502; 14.041635; 83.637605; 0.6297442; 2.9947569; 2.5064215; 19.798200; 330.00000; 45.615967; 52.284244; 6.6682771; 87.246106; 0.5607494; 3.1099187; 2.5481726; 11.844040;1;
148; 51.355200; 26.744448; 39.673601; 25.744448; 12.182454; 2.9603613; 12.132134; 8.6641624; 2.3295772; 22.036386;9;4; 0.5000000; 1.2810124; 28.416037; 33.364933; 0.6669438; 10.070394; 19.798990; 0.6031770; 4724.7893; 393.73245; 298.43919; 340.11901; 41.679821; 87.745519; 11.960844; 9.9933175; 10.076913; 19.787972; 0.0592788; 5234.2069; 436.18391; 32.492165; 44.613701; 12.121536; 72.830015; 1.9469418; 1.1283135; 1.3011505; 19.797994; 330.00000; 45.614774; 54.599754; 8.9849796; 83.543919; 3.1403450; 1.7195396; 2.0676115; 15.183219;1;
149; 51.955200; 23.888448; 20.473601; 22.888448; 10.239342; 2.9119175; 10.716245; 8.4835555; 4.0509721; 20.427779;6;6; 0.5000000; 1.5911023; 42.771369; 49.612197; 0.4555159; 15.105592; 19.798990; 0.2963580; 14185.256; 1182.1047; 440.23286; 477.15966; 36.926802; 92.261122; 1.6020766; 22.923193; 15.104884; 19.802292; 0.0280380; 16110.656; 1342.5547; 47.303055; 62.782949; 15.479894; 75.343793; 0.6405012; 2.6387534; 1.8332023; 19.797722; 330.00000; 45.615967; 50.691684; 5.0757175; 89.987080; 0.8288855; 8.6144014; 5.6312176; 5.2384583;1;
150; 55.555200; 30.552448; 25.273601; 29.552448; 14.367471; 3.2278533; 13.969261; 7.2613920; 3.7979493; 22.537616;5;6; 0.5000000; 1.5911023; 32.931306; 38.726420; 0.5758021; 15.105592; 19.798990; 0.4130192; 10679.537; 889.96139; 461.90355; 503.43399; 41.530444; 91.750568; 1.7184999; 13.651483; 15.107043; 19.799283; 0.0391927; 11441.934; 953.49453; 46.960550; 67.765180; 20.804630; 69.298937; 0.6594625; 1.4562430; 1.9771130; 19.798455; 330.00000; 45.616017; 51.056516; 5.4404989; 89.344164; 0.6574251; 3.7084848; 4.1713738; 7.0682722;1;
151; 59.155200; 37.216448; 30.073600; 36.216448; 19.711599; 2.9357891; 17.374277; 6.0392285; 3.5449266; 24.647453;5;7; 0.5000000; 1.5912727; 41.662682; 48.421872; 0.7631549; 17.623190; 19.798990; 0.6871348; 7620.6496; 635.05414; 548.35591; 598.99835; 50.642431; 91.545481; 8.2124201; 7.6641301; 17.624871; 19.799146; 0.0683495; 8083.0863; 673.59052; 57.855046; 81.275985; 23.420939; 71.183445; 1.4277433; 0.8057540; 2.3704905; 19.798475; 330.00000; 45.615184; 53.841767; 8.2265830; 84.720816; 1.9324426; 1.0297145; 3.1576358; 9.8112418;1;
152; 55.195200; 27.506048; 24.793600; 26.506048; 13.106138; 2.7705196; 12.560394; 9.3697562; 4.5651124; 23.122780;7;7; 0.5000000; 1.5912727; 45.725263; 52.402956; 0.5916013; 17.623190; 19.798990; 0.5920867; 8040.3177; 670.02647; 498.52525; 544.05949; 45.534241; 91.630650; 2.3769305; 25.809387; 17.623159; 19.799018; 0.0567503; 9482.1735; 790.18112; 56.351358; 68.286120; 11.934762; 82.522419; 0.7217546; 2.9024589; 1.9943629; 19.797935; 330.00000; 45.616035; 50.170875; 4.5548403; 90.921346; 0.8292256; 5.2371848; 3.4112721; 8.4652393;1;
